;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox)
;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;WebBox-20;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 3800;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SB 2500;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox;SensorBox
;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;155015309;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025690;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025691;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025693;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025697;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2002025715;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352583;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;2000352586;24108;24108;24108;24108;24108;25449;25449;25449;25449;25449;25464;25464;25464;25464;25464;25562;25562;25562;25562;25562
;DcMs.Amp[A];DcMs.Vol[A];Env.HorWSpd;Env.TmpVal;Env.TotInsol;GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Mdul.TmpVal;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;DcMs.Amp[A];DcMs.Vol[A];GridMs.A.phsA;GridMs.Hz;GridMs.PhV.phsA;GridMs.TotW;Isolation.LeakRis;Metering.TotFeedTms;Metering.TotOpTms;Metering.TotWhOut;Operation.Evt.Msg;Operation.Evt.Prio;Operation.GriSwCnt;Operation.Health;Env.HorWSpd;Env.TmpVal;Env.TotInsol;Mdul.TmpVal;Operation.Health;Env.HorWSpd;Env.TmpVal;Env.TotInsol;Mdul.TmpVal;Operation.Health;Env.HorWSpd;Env.TmpVal;Env.TotInsol;Mdul.TmpVal;Operation.Health;Env.HorWSpd;Env.TmpVal;Env.TotInsol;Mdul.TmpVal;Operation.Health
;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Analog;Analog;Analog;Counter;Counter;Counter;Status;Status;Counter;Status;Analog;Analog;Analog;Analog;Status;Analog;Analog;Analog;Analog;Status;Analog;Analog;Analog;Analog;Status;Analog;Analog;Analog;Analog;Status
dd.MM.yyyy HH:mm;A;V;m/s;°C;W/m²;A;Hz;V;W;kOhm;°C;h;h;kWh;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;A;V;A;Hz;V;W;kOhm;h;h;kWh;;;;;m/s;°C;W/m²;°C;;m/s;°C;W/m²;°C;;m/s;°C;W/m²;°C;;m/s;°C;W/m²;°C;
01.01.2014 15:05;;;;;;;;;;2680,86;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;766,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.2014 15:10;;;;;;;;;;2684,57;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;792,00;;;;;;;;;;;;;;3000,00;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.2014 15:15;2,14;301,42;0,00;-196,30;153,00;3,34;50,17;256,41;6383,00;2681,29;51,10;71660,31;90580,68;58893,23;25242,00;Ok;5,32;314,00;5,78;50,18;254,81;895,00;3000,00;6786,53;8413,50;7179,53;NoneMsg;NonePrio;4152,00;Ok;7,53;251,00;6,70;50,18;257,39;975,00;3000,00;5876,94;8477,97;6529,88;NoneMsg;NonePrio;2604,00;Ok;4,76;278,00;4,52;50,18;255,43;149,00;3000,00;6081,11;7909,66;6271,97;NoneMsg;NonePrio;2042,00;Ok;5,97;246,00;5,66;50,18;257,58;975,00;3000,00;7049,81;8500,13;8359,35;NoneMsg;NonePrio;3612,00;Ok;4,78;365,00;6,09;50,18;256,73;1293,00;3000,00;5502,06;8469,68;6879,22;NoneMsg;NonePrio;3457,00;Ok;2,13;381,00;2,86;50,17;256,51;734,00;769,00;20425,50;24466,77;12813,78;EvtLeakRis;PrioC;4708,00;Ok;2,32;353,00;2,97;50,17;256,88;568,00;3000,00;19938,36;24342,97;10859,50;NoneMsg;NonePrio;4667,00;Ok;0,00;33,90;261,00;47,40;Ok;0,00;-273,10;180,00;47,30;Ok;0,00;-273,10;183,00;57,10;Ok;0,00;-273,10;167,00;47,90;Ok
01.01.2014 15:20;4,69;312,57;0,00;-196,30;197,00;5,75;50,17;256,47;6610,00;2678,14;49,90;71660,89;90581,27;58893,96;25242,00;Ok;1,88;325,00;5,73;50,14;254,33;1458,00;3000,00;6786,62;8413,59;7179,65;NoneMsg;NonePrio;4152,00;Ok;2,94;245,00;6,17;50,14;256,60;1585,00;3000,00;5877,03;8478,06;6530,02;NoneMsg;NonePrio;2604,00;Ok;3,03;251,00;4,63;50,18;254,85;1155,00;3000,00;6081,19;7909,74;6272,07;NoneMsg;NonePrio;2042,00;Ok;3,66;226,00;4,87;50,18;256,70;1458,00;3000,00;7049,89;8500,22;8359,46;NoneMsg;NonePrio;3612,00;Ok;2,33;344,00;5,90;50,14;256,14;1512,00;3000,00;5502,15;8469,77;6879,35;NoneMsg;NonePrio;3457,00;Ok;1,08;358,00;2,68;50,14;255,59;684,00;747,00;20425,58;24466,85;12813,85;EvtLeakRis;PrioC;4708,00;Ok;0,90;341,00;2,65;50,14;256,15;679,00;3000,00;19938,44;24343,06;10859,56;NoneMsg;NonePrio;4667,00;Ok;0,12;35,00;223,00;48,20;Ok;0,00;-273,10;174,00;49,40;Ok;0,00;-273,10;184,00;58,10;Ok;0,00;-273,10;160,00;48,30;Ok
01.01.2014 15:25;2,26;298,57;0,03;-196,00;185,00;5,46;50,15;255,76;8531,00;2679,86;51,00;71661,48;90581,85;58894,42;25242,00;Ok;4,91;318,00;3,87;50,18;253,86;983,00;3000,00;6786,70;8413,67;7179,73;NoneMsg;NonePrio;4152,00;Ok;6,97;253,00;4,59;50,18;255,95;1177,00;3000,00;5877,11;8478,14;6530,11;NoneMsg;NonePrio;2604,00;Ok;4,59;266,00;2,91;50,14;254,40;1179,00;3000,00;6081,27;7909,82;6272,13;NoneMsg;NonePrio;2042,00;Ok;4,01;260,00;3,21;50,18;256,37;822,00;3000,00;7049,97;8500,30;8359,53;NoneMsg;NonePrio;3612,00;Ok;4,65;361,00;4,22;50,18;255,29;1078,00;3000,00;5502,23;8469,85;6879,44;NoneMsg;NonePrio;3457,00;Ok;2,04;377,00;2,12;50,17;255,19;684,00;759,00;20425,67;24466,93;12813,89;EvtLeakRis;PrioC;4708,00;Ok;2,14;357,00;1,93;50,17;255,92;494,00;3000,00;19938,52;24343,14;10859,60;NoneMsg;NonePrio;4667,00;Ok;0,05;35,00;182,00;45,80;Ok;0,00;-273,10;130,00;47,70;Ok;0,00;-273,10;135,00;56,40;Ok;0,00;-273,10;120,00;47,40;Ok
